isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1250121019,9781250121011,BEHIND CLOSED DOORS,B A Paris,11,1,http://www.amazon.com/Behind-Closed-Doors-intriguing-psychological/dp/1250121000?tag=NYTBS-20,combined-print-and-e-book-fiction,"What cracks exist in an ""it couple's"" relationship?",2016-11-20
1942834209,9781942834205,SAY YOU WANT ME,Corinne Michaels,12,1,https://www.amazon.com/Say-You-Want-Corinne-Michaels-ebook/dp/B01M8OXKPP?tag=NYTBS-20,combined-print-and-e-book-fiction,A woman's resistance to a Southern Lothario erodes.,2016-11-20
1101972971,9781101972977,INFERNO,Dan Brown,13,35,http://www.amazon.com/Inferno-Robert-Langdon-Dan-Brown/dp/1400079152?tag=NYTBS-20,combined-print-and-e-book-fiction,"The symbologist Robert Langdon, on the run in Florence, must decipher a series of codes created by a Dante-loving scientist.",2016-11-20
1250105102,9781250105103,THE LOST GIRLS,Allison Brennan,14,1,https://www.amazon.com/Lost-Girls-Novel-Kincaid-Novels-ebook/dp/B01E3PS8S8?tag=NYTBS-20,combined-print-and-e-book-fiction,A disappearance devastates a web of lives.,2016-11-20
0316361534,9780316361538,KILLER CHEF,James Patterson and Jeffrey J Keyes,15,1,https://www.amazon.com/Killer-Chef-BookShots-James-Patterson-ebook/dp/B01DASC6CS?tag=NYTBS-20,combined-print-and-e-book-fiction,Who's poisoning diners in New Orleans' swankiest restaurants?,2016-11-20
0062491814,9780062491817,COMMONWEALTH,Ann Patchett,16,0,http://www.amazon.com/Commonwealth-Ann-Patchett-ebook/dp/B019C40Z7M?tag=NYTBS-20,combined-print-and-e-book-fiction,Five decades in the lives of two families remade by divorce.,2016-11-20
1250083257,9781250083258,THE SELLOUT,Paul Beatty,17,0,https://www.amazon.com/Sellout-Novel-Paul-Beatty/dp/1250083257?tag=NYTBS-20,combined-print-and-e-book-fiction,"A satire on race in America, addressing subjects such as slavery, police violence and segregation. Winner of the Man Booker Prize.",2016-11-20
1455524158,9781455524150,THE CROSSING,Michael Connelly,18,0,http://www.amazon.com/The-Crossing-Harry-Bosch-Novel-ebook/dp/B00U6DNZOY?tag=NYTBS-20,combined-print-and-e-book-fiction,"The retired detective Harry Bosch reluctantly agrees to help his half brother, a defense attorney.",2016-11-20
None,9781625795465,SHADOW OF VICTORY,David Weber,19,0,https://www.amazon.com/Shadow-Victory-Honor-Harrington-David/dp/1476781826?tag=NYTBS-20,combined-print-and-e-book-fiction,,2016-11-20
0997263636,9780997263633,MR. PRESIDENT,Katy Evans,20,0,https://www.amazon.com/Mr-President-White-House-Book-ebook/dp/B01LY39XCK?tag=NYTBS-20,combined-print-and-e-book-fiction,,2016-11-20
080417881X,9780804178815,NIGHT SCHOOL,Lee Child,1,1,https://www.amazon.com/Night-School-Jack-Reacher-Novel-ebook/dp/B019B6WTRU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Reacher, still in the Army, becomes involved in an investigation with elite agents from the F.B.I. and C.I.A.",2016-11-27
0385541198,9780385541190,THE WHISTLER,John Grisham,2,3,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2016-11-27
0316225959,9780316225953,THE WRONG SIDE OF GOODBYE,Michael Connelly,3,2,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,"The detective Harry Bosch helps a small police department track a serial rapist, while as a P.I. he aids a billionaire in search of a possible heir.",2016-11-27
1594634025,9781594634024,THE GIRL ON THE TRAIN,Paula Hawkins,4,90,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,combined-print-and-e-book-fiction,A psychological thriller set in the environs of London is full of complications and betrayals.,2016-11-27
1466867515,9781466867512,THIS WAS A MAN,Jeffrey Archer,5,1,https://www.amazon.com/This-Was-Man-Clifton-Chronicles-ebook/dp/B01BSNQJIY?tag=NYTBS-20,combined-print-and-e-book-fiction,The final installment of the Clifton Chronicles.,2016-11-27
None,9780698406216,LEOPARD'S FURY,Christine Feehan,6,1,https://www.amazon.com/Leopards-Leopard-Novel-Christine-Feehan/dp/0515156221?tag=NYTBS-20,combined-print-and-e-book-fiction,"When two shifters meet in a San Antonio bakery, their feral sides leap to life.",2016-11-27
1476738025,9781476738024,A MAN CALLED OVE,Fredrik Backman,7,25,http://www.amazon.com/Man-Called-Ove-Novel/dp/1476738025?tag=NYTBS-20,combined-print-and-e-book-fiction,A curmudgeon's gruff exterior masks a generosity of spirit. Originally published in Sweden in 2014.,2016-11-27
1455520691,9781455520695,TWO BY TWO,Nicholas Sparks,8,6,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,combined-print-and-e-book-fiction,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,2016-11-27
034554496X,9780345544964,SMALL GREAT THINGS,Jodi Picoult,9,5,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBS-20,combined-print-and-e-book-fiction,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",2016-11-27
0316387835,9780316387835,THE CHEMIST,Stephenie Meyer,10,1,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,combined-print-and-e-book-fiction,"A specialist in chemically controlled torture, on the run from her former employers, takes on one last job — pursuing a man with whom she joins forces. By the author of the Twilight series.",2016-11-27
0451477790,9780451477798,SOMEONE TO LOVE,Mary Balogh,11,1,https://www.amazon.com/Someone-Love-Westcott-Novel-Balogh/dp/0451477790?tag=NYTBS-20,combined-print-and-e-book-fiction,A duke helps transform a rags-to-riches orphan into a lady. A Westcott novel.,2016-11-27
0345542975,9780345542977,TRICKY TWENTY-TWO,Janet Evanovich,12,7,http://www.amazon.com/Tricky-Twenty-Two-Stephanie-Plum-Novel-ebook/dp/B00TND3N7C?tag=NYTBS-20,combined-print-and-e-book-fiction,Stephanie Plum pursues a fraternity member arrested for beating up a college dean and investigates a murder.,2016-11-27
1429952113,9781429952118,AT THE SIGN OF TRIUMPH,David Weber,13,1,https://www.amazon.com/Sign-Triumph-Safehold-David-Weber-ebook/dp/B01CXNZCZ4?tag=NYTBS-20,combined-print-and-e-book-fiction,In this volume of the Safehold science fiction series. the island realm of Charis prepares for a final battle against the monstrous Church of God Awaiting.,2016-11-27
None,9780698152670,ESCAPE CLAUSE,John Sandford,14,4,https://www.amazon.com/Escape-Clause-Virgil-Flowers-Novel/dp/0399168915?tag=NYTBS-20,combined-print-and-e-book-fiction,Virgil Flowers of the Minnesota Bureau of Criminal Apprehension must deal with the theft of tigers from the local zoo.,2016-11-27
006246356X,9780062463562,ONE SNOWY NIGHT,Jill Shalvis,15,1,https://www.amazon.com/One-Snowy-Night-Heartbreaker-Christmas-ebook/dp/B01CY36WHK?tag=NYTBS-20,combined-print-and-e-book-fiction,Rory's only ride home for Christmas is with the man she's longed for since high school.,2016-11-27
1101883855,9781101883853,THE AWARD,Danielle Steel,16,0,https://www.amazon.com/Award-Novel-Danielle-Steel-ebook/dp/B01BJSRSF6?tag=NYTBS-20,combined-print-and-e-book-fiction,The war looms large over a fashionable Frenchwoman.,2016-11-27
1476783489,9781476783482,VINCE FLYNN: ORDER TO KILL,Kyle Mills,17,0,http://www.amazon.com/Order-Kill-Novel-Mitch-Rapp-ebook/dp/B01CO34K8I?tag=NYTBS-20,combined-print-and-e-book-fiction,"Vince Flynn’s character, the C.I.A. operative Mitch Rapp, uncovers a dangerous Russian plot. Flynn died in 2013.",2016-11-27
069252777X,9780692527771,WRONG,Jana Aston,18,0,http://www.amazon.com/Wrong-Jana-Aston-ebook/dp/B015ZZEYWE?tag=NYTBS-20,combined-print-and-e-book-fiction,An unlucky-in-love student barista falls for an older doctor.,2016-11-27
1101972971,9781101972977,INFERNO,Dan Brown,19,0,http://www.amazon.com/Inferno-Robert-Langdon-Dan-Brown/dp/1400079152?tag=NYTBS-20,combined-print-and-e-book-fiction,"The symbologist Robert Langdon, on the run in Florence, must decipher a series of codes created by a Dante-loving scientist.",2016-11-27
0998244414,9780998244419,TRUST,Jana Aston,20,0,https://www.amazon.com/Trust-Jana-Aston-ebook/dp/B01M73QZ68?tag=NYTBS-20,combined-print-and-e-book-fiction,An awkward teacher gives more than just a statement to the F.B.I. agent interrogating her.,2016-11-27
0345543025,9780345543028,TURBO TWENTY-THREE,Janet Evanovich,1,1,https://www.amazon.com/Turbo-Twenty-Three-Stephanie-Plum-Novel-ebook/dp/B01B0K7EM0?tag=NYTBS-20,combined-print-and-e-book-fiction,The bounty hunter Stephanie Plum juggles investigating a crime in an ice cream factory and the two men in her life.,2016-12-04
1455586498,9781455586493,NO MAN'S LAND,David Baldacci,2,1,https://www.amazon.com/No-Mans-Land-John-Puller/dp/145558651X?tag=NYTBS-20,combined-print-and-e-book-fiction,"John Puller, a special agent with the Army, searches for the truth about his mother, who disappeared 30  years ago.",2016-12-04
0385541198,9780385541190,THE WHISTLER,John Grisham,3,4,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2016-12-04
080417881X,9780804178815,NIGHT SCHOOL,Lee Child,4,2,https://www.amazon.com/Night-School-Jack-Reacher-Novel-ebook/dp/B019B6WTRU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Reacher, still in the Army, becomes involved in an investigation with elite agents from the F.B.I. and C.I.A.",2016-12-04
0062436724,9780062436726,CHAOS,Patricia Cornwell,5,1,https://www.amazon.com/Chaos-Scarpetta-Novel-Kay-Book-ebook/dp/B01BKD6YYQ?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the 24th novel in this series, the forensic pathologist Kay Scarpetta investigates a death that seems to have been (but was not) caused by lightning. Is her old nemesis Carrie Grethen involved?",2016-12-04
None,9780399575525,ODESSA SEA,Clive Cussler and Dirk Cussler,6,1,https://www.amazon.com/Odessa-Sea-Dirk-Pitt-Adventure/dp/0399575510?tag=NYTBS-20,combined-print-and-e-book-fiction,"Trying to locate an Ottoman shipwreck, the NUMA director Dirk Pitt encounters more than he expected.",2016-12-04
1594634025,9781594634024,THE GIRL ON THE TRAIN,Paula Hawkins,7,91,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,combined-print-and-e-book-fiction,A psychological thriller set in the environs of London is full of complications and betrayals.,2016-12-04
1501108603,9781501108600,THE SLEEPING BEAUTY KILLER,Mary Higgins Clark and Alafair Burke,8,1,https://www.amazon.com/Sleeping-Beauty-Killer-Under-Suspicion-ebook/dp/B01E4BC1VQ?tag=NYTBS-20,combined-print-and-e-book-fiction,"A woman just released from prison begs Laurie Morgan, the producer of the TV show “Under Suspicion,” to help clear her name.",2016-12-04
0316225959,9780316225953,THE WRONG SIDE OF GOODBYE,Michael Connelly,9,3,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,"Harry Bosch helps track a serial rapist, while as a P.I. he aids a billionaire in search of a possible heir.",2016-12-04
1476738025,9781476738024,A MAN CALLED OVE,Fredrik Backman,10,26,http://www.amazon.com/Man-Called-Ove-Novel/dp/1476738025?tag=NYTBS-20,combined-print-and-e-book-fiction,A curmudgeon's gruff exterior masks a generosity of spirit. Originally published in Sweden in 2014.,2016-12-04
034554496X,9780345544964,SMALL GREAT THINGS,Jodi Picoult,11,6,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBS-20,combined-print-and-e-book-fiction,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",2016-12-04
1455520691,9781455520695,TWO BY TWO,Nicholas Sparks,12,7,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,combined-print-and-e-book-fiction,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,2016-12-04
0345511492,9780345511492,CATALYST,James Luceno,13,1,https://www.amazon.com/Catalyst-Star-Wars-Rogue-Novel/dp/0345511492?tag=NYTBS-20,combined-print-and-e-book-fiction,"This novel sets the stage for “Rogue One: A Star Wars Story,” to be released this month.",2016-12-04
1501119818,9781501119811,THE MISTLETOE SECRET,Richard Paul Evans,14,1,https://www.amazon.com/Mistletoe-Secret-Novel-Collection/dp/1501119818?tag=NYTBS-20,combined-print-and-e-book-fiction,"A man struggling with the aftermath of a divorce sets out to find the anonymous writer of a blog about loneliness, and discovers more than he expected.",2016-12-04
0316387835,9780316387835,THE CHEMIST,Stephenie Meyer,15,2,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,combined-print-and-e-book-fiction,A specialist in chemically controlled torture takes on one last job — pursuing a man with whom she joins forces.,2016-12-04
0345542975,9780345542977,TRICKY TWENTY-TWO,Janet Evanovich,16,0,http://www.amazon.com/Tricky-Twenty-Two-Stephanie-Plum-Novel-ebook/dp/B00TND3N7C?tag=NYTBS-20,combined-print-and-e-book-fiction,Stephanie Plum pursues a fraternity member arrested for beating up a college dean and investigates a murder.,2016-12-04
1594203989,9781594203985,SWING TIME,Zadie Smith,17,0,https://www.amazon.com/Swing-Time-Zadie-Smith/dp/1594203989?tag=NYTBS-20,combined-print-and-e-book-fiction,"The British novelist explores friendship, race, music and global politics.",2016-12-04
None,A00B01M23RUSL,MANAGED,Kristen Callihan,18,0,https://www.amazon.com/Managed-VIP-Book-Kristen-Callihan-ebook/dp/B01M23RUSL?tag=NYTBS-20,combined-print-and-e-book-fiction,"An unexpected upgrade lands a chatty young woman next to an arrogant, closed-off music manager. The second book in the VIP series.",2016-12-04
1942832036,9781942832034,SWEET CHEEKS,K Bromberg,19,0,https://www.amazon.com/Sweet-Cheeks-K-Bromberg-ebook/dp/B01N0CLG7U?tag=NYTBS-20,combined-print-and-e-book-fiction,,2016-12-04
0385542364,9780385542364,THE UNDERGROUND RAILROAD,Colson Whitehead,20,0,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,combined-print-and-e-book-fiction,"A slave girl heads toward freedom on the network, envisioned as actual tracks and tunnels.",2016-12-04
031640716X,9780316407168,CROSS THE LINE,James Patterson,1,1,https://www.amazon.com/Cross-Line-James-Patterson-ebook/dp/B01C37XEUU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Detective Alex Cross and his wife, Bree, team up to catch a killer causing chaos in Washington, D.C.",2016-12-11
0385541198,9780385541190,THE WHISTLER,John Grisham,2,5,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2016-12-11
0345543009,9780345543004,TURBO TWENTY-THREE,Janet Evanovich,3,2,https://www.amazon.com/Turbo-Twenty-Three-Stephanie-Plum-Novel-ebook/dp/B01B0K7EM0?tag=NYTBS-20,combined-print-and-e-book-fiction,The bounty hunter Stephanie Plum juggles the investigation of a crime in an ice cream factory and the two men in her life.,2016-12-11
145558651X,9781455586516,NO MAN'S LAND,David Baldacci,4,2,https://www.amazon.com/No-Mans-Land-John-Puller/dp/145558651X?tag=NYTBS-20,combined-print-and-e-book-fiction,"John Puller, a special agent with the Army, searches for the truth about his mother, who disappeared 30  years ago.",2016-12-11
080417881X,9780804178815,NIGHT SCHOOL,Lee Child,5,3,https://www.amazon.com/Night-School-Jack-Reacher-Novel-ebook/dp/B019B6WTRU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Reacher, still in the Army, becomes involved in an investigation with elite agents from the F.B.I. and C.I.A.",2016-12-11
0316387851,9780316387859,THE CHEMIST,Stephenie Meyer,6,3,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,combined-print-and-e-book-fiction,A specialist in chemically controlled torture takes on one last job — pursuing a man with whom she joins forces.,2016-12-11
1594634025,9781594634024,THE GIRL ON THE TRAIN,Paula Hawkins,7,92,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,combined-print-and-e-book-fiction,A psychological thriller set in the environs of London is full of complications and betrayals.,2016-12-11
1455520691,9781455520695,TWO BY TWO,Nicholas Sparks,8,8,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,combined-print-and-e-book-fiction,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,2016-12-11
0316225959,9780316225953,THE WRONG SIDE OF GOODBYE,Michael Connelly,9,4,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,"Harry Bosch helps track a serial rapist, while as a P.I. he aids a billionaire in search of a possible heir.",2016-12-11
1476738025,9781476738024,A MAN CALLED OVE,Fredrik Backman,10,27,http://www.amazon.com/Man-Called-Ove-Novel/dp/1476738025?tag=NYTBS-20,combined-print-and-e-book-fiction,A curmudgeon's gruff exterior masks a generosity of spirit. Originally published in Sweden in 2014.,2016-12-11
0345544951,9780345544957,SMALL GREAT THINGS,Jodi Picoult,11,7,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBS-20,combined-print-and-e-book-fiction,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",2016-12-11
1459295366,9781459295360,UNFINISHED BUSINESS,Nora Roberts,12,6,http://www.amazon.com/Unfinished-Business-Silhouette-Intimate-Moments-ebook/dp/B005IGVS6Q?tag=NYTBS-20,combined-print-and-e-book-fiction,Former high school sweethearts fall tentatively back into each other’s orbits after more than a decade.,2016-12-11
0399575510,9780399575518,ODESSA SEA,Clive Cussler and Dirk Cussler,13,2,https://www.amazon.com/Odessa-Sea-Dirk-Pitt-Adventure/dp/0399575510?tag=NYTBS-20,combined-print-and-e-book-fiction,"Trying to locate an Ottoman shipwreck, the NUMA director Dirk Pitt encounters more than he expected.",2016-12-11
,9780062101204,ORPHAN TRAIN,Christina Baker Kline,14,39,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,combined-print-and-e-book-fiction,A historical novel about orphans swept off the streets of New York and sent to the Midwest during the 1920s.,2016-12-11
0062225553,9780062225559,MOONGLOW,Michael Chabon,15,1,https://www.amazon.com/Moonglow-Novel-Michael-Chabon/dp/0062225553?tag=NYTBS-20,combined-print-and-e-book-fiction,"A novel that presents itself as a memoir of an elderly World War II veteran and his wife, a Holocaust survivor, who resemble Chabon’s maternal grandparents.",2016-12-11
1250022126,9781250022127,A GREAT RECKONING,Louise Penny,16,0,http://www.amazon.com/Great-Reckoning-Novel-Inspector-Gamache/dp/1250022134?tag=NYTBS-20,combined-print-and-e-book-fiction,"An instructor at the police academy is found murdered, perhaps by one of the cadets favored by Armand Gamache, the retired homicide chief of the Sûreté du Québec.",2016-12-11
0062436686,9780062436689,CHAOS,Patricia Cornwell,17,0,https://www.amazon.com/Chaos-Scarpetta-Novel-Kay-Book-ebook/dp/B01BKD6YYQ?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the 24th novel in this series, the forensic pathologist Kay Scarpetta investigates a death that seems to have been (but was not) caused by lightning. Is her old nemesis Carrie Grethen involved?",2016-12-11
0345542975,9780345542977,TRICKY TWENTY-TWO,Janet Evanovich,18,0,http://www.amazon.com/Tricky-Twenty-Two-Stephanie-Plum-Novel-ebook/dp/B00TND3N7C?tag=NYTBS-20,combined-print-and-e-book-fiction,Stephanie Plum pursues a fraternity member arrested for beating up a college dean and investigates a murder.,2016-12-11
0385542364,9780385542364,THE UNDERGROUND RAILROAD,Colson Whitehead,19,0,http://www.amazon.com/Underground-Railroad-Oprahs-Book-Club/dp/0385542364?tag=NYTBS-20,combined-print-and-e-book-fiction,"A slave girl heads toward freedom on the network, envisioned as actual tracks and tunnels.",2016-12-11
1501108581,9781501108587,THE SLEEPING BEAUTY KILLER,Mary Higgins Clark and Alafair Burke,20,0,https://www.amazon.com/Sleeping-Beauty-Killer-Under-Suspicion-ebook/dp/B01E4BC1VQ?tag=NYTBS-20,combined-print-and-e-book-fiction,"A woman just released from prison begs Laurie Morgan, the producer of the TV show “Under Suspicion,” to help clear her name.",2016-12-11
0385541198,9780385541190,THE WHISTLER,John Grisham,1,6,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2016-12-18
1455520705,9781455520701,TWO BY TWO,Nicholas Sparks,2,9,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBS-20,combined-print-and-e-book-fiction,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,2016-12-18
0316407097,9780316407090,CROSS THE LINE,James Patterson,3,2,https://www.amazon.com/Cross-Line-James-Patterson-ebook/dp/B01C37XEUU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Detective Alex Cross and his wife, Bree, team up to catch a killer causing chaos in Washington, D.C.",2016-12-18
145558651X,9781455586516,NO MAN'S LAND,David Baldacci,4,3,https://www.amazon.com/No-Mans-Land-John-Puller/dp/145558651X?tag=NYTBS-20,combined-print-and-e-book-fiction,"John Puller, a special agent with the Army, searches for the truth about his mother, who disappeared 30  years ago.",2016-12-18
0804178801,9780804178808,NIGHT SCHOOL,Lee Child,5,4,https://www.amazon.com/Night-School-Jack-Reacher-Novel-ebook/dp/B019B6WTRU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Reacher, still in the Army, becomes involved in an investigation with elite agents from the F.B.I. and C.I.A.",2016-12-18
1476738025,9781476738024,A MAN CALLED OVE,Fredrik Backman,6,28,http://www.amazon.com/Man-Called-Ove-Novel/dp/1476738025?tag=NYTBS-20,combined-print-and-e-book-fiction,A curmudgeon's gruff exterior masks a generosity of spirit. Originally published in Sweden in 2014.,2016-12-18
0345543009,9780345543004,TURBO TWENTY-THREE,Janet Evanovich,7,3,https://www.amazon.com/Turbo-Twenty-Three-Stephanie-Plum-Novel-ebook/dp/B01B0K7EM0?tag=NYTBS-20,combined-print-and-e-book-fiction,The bounty hunter Stephanie Plum juggles the investigation of a crime in an ice cream factory and the two men in her life.,2016-12-18
1594634025,9781594634024,THE GIRL ON THE TRAIN,Paula Hawkins,8,93,http://www.amazon.com/The-Girl-Train-A-Novel-ebook/dp/B00L9B7IKE?tag=NYTBS-20,combined-print-and-e-book-fiction,A psychological thriller set in the environs of London is full of complications and betrayals.,2016-12-18
0316225940,9780316225946,THE WRONG SIDE OF GOODBYE,Michael Connelly,9,5,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBS-20,combined-print-and-e-book-fiction,"Harry Bosch helps track a serial rapist, while as a private investigator he aids a billionaire in search of a possible heir.",2016-12-18
0385353790,9780385353793,PRINCE LESTAT AND THE REALMS OF ATLANTIS,Anne Rice,10,1,https://www.amazon.com/Prince-Lestat-Realms-Atlantis-Chronicles/dp/0385353790?tag=NYTBS-20,combined-print-and-e-book-fiction,"In the 12th Vampire Chronicles novel, Lestat learns about an ancient sea power, a legendary empire and an unworldly force.",2016-12-18
1250069815,9781250069818,TRULY MADLY GUILTY,Liane Moriarty,11,8,http://www.amazon.com/Truly-Madly-Guilty-Liane-Moriarty-ebook/dp/B015MR0UJG?tag=NYTBS-20,combined-print-and-e-book-fiction,Tense turning points for three couples at a backyard barbecue gone wrong.,2016-12-18
0345544951,9780345544957,SMALL GREAT THINGS,Jodi Picoult,12,8,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBS-20,combined-print-and-e-book-fiction,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",2016-12-18
0062250825,9780062250827,THE FLAME BEARER,Bernard Cornwell,13,1,https://www.amazon.com/Flame-Bearer-Saxon-Tales-Book-ebook/dp/B01CNK63N2?tag=NYTBS-20,combined-print-and-e-book-fiction,"With Britain in the grip of an uneasy peace, Uhtred of Bebbanburg steps up to claim his birthright.",2016-12-18
140006595X,9781400065950,THE WHOLE TOWN'S TALKING,Fannie Flagg,14,1,https://www.amazon.com/Whole-Towns-Talking-Novel/dp/140006595X?tag=NYTBS-20,combined-print-and-e-book-fiction,"A century of life in small-town Elmwood Springs, Mo.",2016-12-18
1250121019,9781250121011,BEHIND CLOSED DOORS,B A Paris,15,2,http://www.amazon.com/Behind-Closed-Doors-intriguing-psychological/dp/1250121000?tag=NYTBS-20,combined-print-and-e-book-fiction,"What cracks exist in an ""it couple's"" relationship?",2016-12-18
0316387835,9780316387835,THE CHEMIST,Stephenie Meyer,16,0,https://www.amazon.com/Chemist-Stephenie-Meyer-ebook/dp/B01I9FFDI6?tag=NYTBS-20,combined-print-and-e-book-fiction,"A specialist in chemically controlled torture, on the run from her former employers, takes on one last job.",2016-12-18
,9780062101204,ORPHAN TRAIN,Christina Baker Kline,17,0,http://www.amazon.com/Orphan-Train-Christina-Baker-Kline-ebook/dp/B0089LOG02?tag=NYTBS-20,combined-print-and-e-book-fiction,A historical novel about orphans swept off the streets of New York and sent to the Midwest in the 1920s.,2016-12-18
None,9780698193673,WHEN ALL THE GIRLS HAVE GONE,Jayne Ann Krentz,18,0,https://www.amazon.com/When-All-Girls-Have-Gone/dp/0399174494?tag=NYTBS-20,combined-print-and-e-book-fiction,,2016-12-18
144947425X,9781449474256,MILK AND HONEY,Rupi Kaur,19,0,http://www.amazon.com/Milk-Honey-Rupi-Kaur/dp/144947425X?tag=NYTBS-20,combined-print-and-e-book-fiction,Poetic approaches to surviving adversity and loss.,2016-12-18
0399575510,9780399575518,ODESSA SEA,Clive Cussler and Dirk Cussler,20,0,https://www.amazon.com/Odessa-Sea-Dirk-Pitt-Adventure/dp/0399575510?tag=NYTBS-20,combined-print-and-e-book-fiction,"Trying to locate an Ottoman shipwreck in the Black Sea, the NUMA director Dirk Pitt encounters more than he expected.",2016-12-18
0698190750,9780698190757,ISLAND OF GLASS,Nora Roberts,1,1,https://www.amazon.com/Island-Glass-Guardians-Trilogy-Roberts-ebook/dp/B01CZCW26K?tag=NYTBS-20,combined-print-and-e-book-fiction,A trilogy concludes with the guardians heading to Ireland in search of the Star of Ice.,2016-12-25
0385541198,9780385541190,THE WHISTLER,John Grisham,2,7,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBS-20,combined-print-and-e-book-fiction,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,2016-12-25
0399176810,9780399176814,TOM CLANCY TRUE FAITH AND ALLEGIANCE,Mark Greaney,3,1,https://www.amazon.com/Clancy-True-Faith-Allegiance-Novel/dp/0399176810?tag=NYTBS-20,combined-print-and-e-book-fiction,"Jack Ryan Sr. is still president, while Jack Jr., working for a secret organization, works to prevent complicated terrorist strikes set in motion by a hacker. Clancy died in 2013.",2016-12-25
0316407097,9780316407090,CROSS THE LINE,James Patterson,4,3,https://www.amazon.com/Cross-Line-James-Patterson-ebook/dp/B01C37XEUU?tag=NYTBS-20,combined-print-and-e-book-fiction,"Detective Alex Cross and his wife, Bree, team up to catch a killer causing chaos in Washington, D.C.",2016-12-25
